text,start,stop
"two conditions was because the
general solution had two",00:06:26.904,00:06:30.814
"arbitrary constants in it.
The same thing happens here but",00:06:30.814,00:06:36.329
"the answer is it is more
natural, the conditions here are",00:06:36.329,00:06:40.537
"more natural.
I don't have to specify the",00:06:40.537,00:06:43.543
"velocity.
Why not?",00:06:43.543,00:06:44.820
"Well, because an initial
condition, of course,",00:06:44.820,00:06:48.202
"would want me to say what the
starting value of x is,",00:06:48.202,00:06:52.109
"some number,
and it will also want to know",00:06:52.109,00:06:55.190
"what the starting value of y is
at that same point.",00:06:55.190,00:07:00.000
"Well, there are my two
conditions.",00:07:00.000,00:07:02.479
"And since this is going to have
two arbitrary constants in it,",00:07:02.479,00:07:07.062
"it is these initial conditions
that will satisfy,",00:07:07.062,00:07:10.668
"the arbitrary constants will
have to be picked so as to",00:07:10.668,00:07:14.725
"satisfy those initial
conditions.",00:07:14.725,00:07:17.129
"In some sense,
the giving of initial",00:07:17.129,00:07:19.759
"conditions for a system is a
more natural activity than",00:07:19.759,00:07:23.816
"giving the initial conditions of
a second order system.",00:07:23.816,00:07:29.000
"You don't have to be the least
bit cleaver about it.",00:07:29.000,00:07:32.529
"Anybody would give these two
numbers.",00:07:32.529,00:07:35.020
"Whereas, somebody faced with a
second order system might",00:07:35.020,00:07:38.825
"scratch his head.
And, in fact,",00:07:38.825,00:07:40.901
"there are other kinds of
conditions.",00:07:40.901,00:07:43.323
"There are boundary conditions
you learned a little bit about",00:07:43.323,00:07:47.406
"instead of initial conditions
for a second order equation.",00:07:47.406,00:07:51.350
"I cannot think of any more
general terminology,",00:07:51.350,00:07:54.533
"so it sounds like we are going
to actually have to get to work.",00:07:54.533,00:08:00.000
"Okay, let's get to work.
I want to set up a system and",00:08:00.000,00:08:04.035
"solve it.
And since one of the things in",00:08:04.035,00:08:07.005
"this course is supposed to be
simple modeling,",00:08:07.005,00:08:10.431
"it should be a system that
models something.",00:08:10.431,00:08:13.705
"In general, the kinds of models
we are going to use when we",00:08:13.705,00:08:18.121
"study systems are the same ones
we used in studying just",00:08:18.121,00:08:22.309
"first-order equations.
Mixing, radioactive decay,",00:08:22.309,00:08:25.964
"temperature,
the motion of temperature.",00:08:25.964,00:08:30.000
"Heat, heat conduction,
in other words.",00:08:30.000,00:08:32.838
"Diffusion.
I have given you a diffusion",00:08:32.838,00:08:35.753
"problem for your first homework
on this subject.",00:08:35.753,00:08:39.359
"What else did we do?
That's all I can think of for",00:08:39.359,00:08:43.119
"the moment, but I am sure they
will occur to me.",00:08:43.119,00:08:46.724
"When, out of those physical
ideas, are we going to get a",00:08:46.724,00:08:50.944
"system?
The answer is,",00:08:50.944,00:08:52.555
"whenever there are two of
something that there was only",00:08:52.555,00:08:56.698
"one of before.
For example,",00:08:56.698,00:08:59.728
"if I have mixing with two tanks
where the fluid goes like that.",00:08:59.728,00:09:03.489
"Say you want to have a big tank
and a little tank here and you",00:09:03.489,00:09:07.191
"want to put some stuff into the
little tank so that it will get",00:09:07.191,00:09:10.952
"mixed in the big tank without
having to climb a big ladder and",00:09:10.952,00:09:14.653
"stop and drop the stuff in.
That will require two tanks,",00:09:14.653,00:09:17.991
"the concentration of the
substance in each tank,",00:09:17.991,00:09:20.842
"therefore, that will require a
system of equations rather than",00:09:20.842,00:09:24.543
"just one.
Or, to give something closer to",00:09:24.543,00:09:28.429
"home, closer to this backboard,
anyway, suppose you have dah,",00:09:28.429,00:09:33.131
"dah, dah, don't groan,
at least not audibly,",00:09:33.131,00:09:36.501
"something that looks like that.
And next to it put an EMF",00:09:36.501,00:09:40.890
"there.
That is just a first order.",00:09:40.890,00:09:43.476
"That just leads to a single
first order equation.",00:09:43.476,00:09:47.238
"But suppose it is a two loop
circuit.",00:09:47.238,00:09:51.000
"Now I need a pair of equations.
Each of these loops gives a",00:09:58.000,00:10:02.356
"first order differential
equation, but they have to be",00:10:02.356,00:10:06.338
"solved simultaneously to find
the current or the charges on",00:10:06.338,00:10:10.694
"the condensers.
And if I want a system of three",00:10:10.694,00:10:14.150
"equations, throw in another
loop.",00:10:14.150,00:10:16.553
"Now, suppose I put in a coil
instead.",00:10:16.553,00:10:19.258
"What is this going to lead to?
This is going to give me a",00:10:19.258,00:10:23.464
"system of three equations of
which this will be first order,",00:10:23.464,00:10:27.896
"first order.
And this will be second order",00:10:27.896,00:10:32.436
"because it has a coil.
You are up to that,",00:10:32.436,00:10:35.882
"right?
You've had coils,",00:10:35.882,00:10:37.815
"inductance?
Good.",00:10:37.815,00:10:39.159
"So the whole thing is going to
count as first-order,",00:10:39.159,00:10:43.445
"first-order,
second-order.",00:10:43.445,00:10:45.546
"To find out how complicated it
is, you have to add up the",00:10:45.546,00:10:50.252
"orders.
That is one and one,",00:10:50.252,00:10:52.521
"and two.
This is really fourth-order",00:10:52.521,00:10:55.462
"stuff that we are talking about
here.",00:10:55.462,00:11:00.000
"We can expect it to be a little
complicated.",00:11:00.000,00:11:03.141
"Well, now let's take a modest
little problem.",00:11:03.141,00:11:06.356
"I am going to return to a
problem we considered earlier in",00:11:06.356,00:11:10.520
"the problem of heat conduction.
I had forgotten whether it was",00:11:10.520,00:11:14.977
"on the problem set or I did it
in class, but I am choosing it",00:11:14.977,00:11:19.360
"because it leads to something we
will be able to solve.",00:11:19.360,00:11:23.305
"And because it illustrates how
to add a little sophistication",00:11:23.305,00:11:27.689
"to something that was
unsophisticated before.",00:11:27.689,00:11:32.000
"A pot of water.
External temperature Te of t.",00:11:32.000,00:11:35.677
I am talking about the,00:11:35.677,00:11:38.414
"temperature of something.
And what I am talking about the",00:11:38.414,00:11:43.203
"temperature of will be an egg
that is cooking inside,",00:11:43.203,00:11:47.651
"but with a difference.
This egg is not homogenous",00:11:47.651,00:11:51.756
"inside.
Instead it has a white and it",00:11:51.756,00:11:54.835
"has a yolk in the middle.
In other words,",00:11:54.835,00:11:59.048
"it is a real egg and not a
phony egg.",00:11:59.048,00:12:01.563
"That is a small pot,
or it is an ostrich egg.",00:12:01.563,00:12:04.637
"[LAUGHTER] That is the yoke.
The yolk is contained in a",00:12:04.637,00:12:08.410
"little membrane inside.
And there are little yucky",00:12:08.410,00:12:11.834
"things that hold it in position.
And we are going to let the",00:12:11.834,00:12:15.956
"temperature of the yolk,
if you can see in the back of",00:12:15.956,00:12:19.659
"the room, be T1.
That is the temperature of the",00:12:19.659,00:12:22.873
"yolk.
The temperature of the white,",00:12:22.873,00:12:25.248
"which we will assume is
uniform, is going to be T2.",00:12:25.248,00:12:30.000
"Oh, that's the water bath.
The temperature of the white is",00:12:30.000,00:12:34.672
"T2, and then the temperature of
the external water bath.",00:12:34.672,00:12:39.180
"In other words,
the reason for introducing two",00:12:39.180,00:12:42.868
"variables instead of just the
one variable for the overall",00:12:42.868,00:12:47.540
"temperature of the egg we had is
because egg white is liquid pure",00:12:47.540,00:12:52.786
"protein, more or less,
and the T1, the yolk has a lot",00:12:52.786,00:12:57.049
"of fat and cholesterol and other
stuff like that which is",00:12:57.049,00:13:01.639
"supposed to be bad for you.
It certainly has different",00:13:01.639,00:13:06.503
"conducting.
It is liquid,",00:13:06.503,00:13:07.890
"at the beginning at any rate,
but it certainly has different",00:13:07.890,00:13:11.301
