text,start,stop
"as columns of the matrix and
then perform elimination.",00:06:23.380,00:06:26.840
"That also works
and, as you know,",00:06:26.840,00:06:28.880
"because you're only working with
the transpose of this matrix,",00:06:28.880,00:06:31.870
"you get the same
number of pivots.",00:06:31.870,00:06:34.990
"Let's go over here where I have
the same-- well, the transpose",00:06:34.990,00:06:40.250
"of that matrix-- I
have the same vectors,",00:06:40.250,00:06:42.260
but now written as columns.,00:06:42.260,00:06:44.100
"My four initial vectors
written as columns.",00:06:44.100,00:06:46.740
"And here I have
performed elimination.",00:06:46.740,00:06:49.440
"And this is the final result.
Let me circle the pivots again.",00:06:49.440,00:06:55.466
"Here they are,
three, which is going",00:06:55.466,00:06:57.870
"to give me three linearly
independent vectors",00:06:57.870,00:07:01.210
"and hence, three elements
of the basis, and hence,",00:07:01.210,00:07:04.060
"dimension 3 for
the vector space.",00:07:04.060,00:07:06.350
"But I could no longer
use these three columns",00:07:06.350,00:07:11.040
"as elements of the basis,
because when I did elimination,",00:07:11.040,00:07:15.040
I changed the column space.,00:07:15.040,00:07:17.500
"So the column space
of this matrix",00:07:17.500,00:07:20.410
"is not the same as
the column space",00:07:20.410,00:07:22.650
of the eliminated version.,00:07:22.650,00:07:24.290
So I cannot use these.,00:07:24.290,00:07:27.410
"In fact, if you
look at them, you",00:07:27.410,00:07:29.550
"can probably understand
that they're not",00:07:29.550,00:07:31.550
"going to span the
same space as these.",00:07:31.550,00:07:34.790
"Because all that I
have down here are 0's,",00:07:34.790,00:07:37.040
"and I get a lot more than
just 0's in the last two",00:07:37.040,00:07:39.960
entries of the vectors.,00:07:39.960,00:07:41.840
"So what I need to
do is-- the pivots",00:07:41.840,00:07:45.260
"are in the first, second,
and third columns.",00:07:45.260,00:07:48.310
"I need to use these three
columns as my basis.",00:07:48.310,00:07:53.550
I'll just write basis down here.,00:07:53.550,00:07:57.420
And that will work too.,00:07:57.420,00:07:58.790
"So see, I have produced
two different bases",00:07:58.790,00:08:01.200
"for the same vector space,
which is totally fine.",00:08:01.200,00:08:04.190
"You can pick the
basis that you prefer.",00:08:04.190,00:08:06.420
All right.,00:08:06.420,00:08:07.100
We're done.,00:08:07.100,00:08:08.040
Thank you.,00:08:08.040,00:08:09.398
