text,start,stop
So the dimension is six.,00:06:55.230,00:06:58.550
"I guess what's the
dimension of this here?",00:06:58.550,00:07:00.820
"Let's call this space
U for upper triangular.",00:07:00.820,00:07:05.180
"So what's the dimension of that
space of all upper triangular",00:07:05.180,00:07:09.440
three by threes?,00:07:09.440,00:07:11.390
Again six.,00:07:11.390,00:07:13.870
Again six.,00:07:13.870,00:07:14.585
"And, but we haven't got a -- we
haven't seen -- well, actually,",00:07:17.620,00:07:24.490
"maybe we have got a basis here
for, the upper triangulars.",00:07:24.490,00:07:29.620
"I guess six of these guys,
one, two, three, four,",00:07:29.620,00:07:35.070
"and a, and a couple more,
would be upper triangular.",00:07:35.070,00:07:39.120
"So there's a accidental case
where the big basis contains",00:07:39.120,00:07:44.390
in it a basis for the subspace.,00:07:44.390,00:07:46.930
"But with the symmetric
guy, it didn't have.",00:07:46.930,00:07:50.720
"The symmetric guy the,
basis -- so you see --",00:07:50.720,00:07:53.570
"a basis is the basis
for the big space,",00:07:53.570,00:07:56.690
"we generally need to think it
all over again to get a basis",00:07:56.690,00:08:00.800
for the subspace.,00:08:00.800,00:08:03.020
"And then how do I
get other subspaces?",00:08:03.020,00:08:06.050
"Well, we spoke before about, the
subspace the symmetric matrices",00:08:06.050,00:08:15.100
and the upper triangular.,00:08:15.100,00:08:18.050
"This is symmetric
and upper triangular.",00:08:18.050,00:08:24.920
"What's the, what's the
dimension of that space?",00:08:30.280,00:08:36.409
OK.,00:08:36.409,00:08:36.909
"Well, what's in that space?",00:08:36.909,00:08:39.390
"So what's -- if a matrix
is symmetric and also upper",00:08:39.390,00:08:42.480
"triangular, that
makes it diagonal.",00:08:42.480,00:08:46.950
"So this is the same as
the diagonal matrices,",00:08:46.950,00:08:51.640
diagonal three by threes.,00:08:51.640,00:08:55.230
"And the dimension of this,
of S intersect U, right --",00:08:55.230,00:09:03.260
you're OK with that symbol?,00:09:03.260,00:09:06.090
"That's, that's the vectors
that are in both S and U,",00:09:06.090,00:09:10.040
and that's D.,00:09:10.040,00:09:12.010
"So S intersect U
is the diagonals.",00:09:12.010,00:09:15.320
"And the dimension of the
diagonal matrices is three.",00:09:15.320,00:09:21.250
"And we've got a
basis, no problem.",00:09:21.250,00:09:24.880
"OK, as I write that, I think,
OK, what about putting --",00:09:24.880,00:09:33.430
"so this is like,
this intersection --",00:09:33.430,00:09:36.460
"is taking all the
vectors that are",00:09:36.460,00:09:40.820
"in both, that are symmetric
and also upper triangular.",00:09:40.820,00:09:45.720
Now we looked at the union.,00:09:45.720,00:09:50.620
"Suppose I take the
matrices that are symmetric",00:09:50.620,00:09:55.070
or upper triangular.,00:09:55.070,00:09:59.070
What -- why was that no good?,00:09:59.070,00:10:01.620
"So why is it no -- why I
not interested in the union,",00:10:01.620,00:10:08.900
"putting together
those two subspaces?",00:10:08.900,00:10:13.060
"So this, these are matrices that
are in S or in U, or possibly",00:10:13.060,00:10:18.740
"both, so they, the
diagonals included.",00:10:18.740,00:10:21.760
But what's bad about this?,00:10:21.760,00:10:22.970
It's not a subspace.,00:10:22.970,00:10:27.670
"It's like having,
taking, you know,",00:10:27.670,00:10:30.420
"a couple of lines in the
plane and stopping there.",00:10:30.420,00:10:34.145
"A line -- this is -- so there's
a three dimensional subspace",00:10:36.680,00:10:40.550
"of a nine dimensional space,
there's -- ooh, sorry, six.",00:10:40.550,00:10:44.030
"There's a six
dimensional subspace",00:10:44.030,00:10:46.150
of a nine dimensional space.,00:10:46.150,00:10:47.910
There's another one.,00:10:47.910,00:10:49.410
"But they, they're headed
in different directions,",00:10:49.410,00:10:52.670
"so we, we can't just
put them together.",00:10:52.670,00:10:55.360
We have to fill in.,00:10:55.360,00:10:56.990
So that's what we do.,00:10:56.990,00:10:58.870
"To get this bigger space that
I'll write with a plus sign,",00:10:58.870,00:11:03.000
"this is combinations of
things in S and things in U.",00:11:03.000,00:11:09.590
OK.,00:11:09.590,00:11:10.410
"So that's the final space
I'm going to introduce.",00:11:10.410,00:11:15.300
I have a couple of subspaces.,00:11:15.300,00:11:17.420
