text,start,stop
So this one's the smallest one.,00:06:19.990,00:06:21.935
"This one's the
next smallest one.",00:06:21.935,00:06:23.310
And this one is very large.,00:06:23.310,00:06:26.820
"On the other hand it goes
the other way at infinity.",00:06:26.820,00:06:30.985
As x tends to infinity.,00:06:36.670,00:06:39.936
"All right so try to
keep that in mind.",00:06:39.936,00:06:43.140
"And now I'm going to put a
little box around the bad guys",00:06:43.140,00:06:48.760
here.,00:06:48.760,00:06:50.100
This one is divergent.,00:06:50.100,00:06:54.710
And this one is divergent.,00:06:54.710,00:06:57.870
And this one is divergent.,00:06:57.870,00:06:59.950
And this one is divergent.,00:06:59.950,00:07:01.610
The crossover point is 1/x.,00:07:01.610,00:07:03.510
"When we get smaller
than that, we",00:07:03.510,00:07:05.680
"get to things which
are convergent.",00:07:05.680,00:07:07.390
"When we get smaller than
it on this other scale,",00:07:07.390,00:07:10.590
it's convergent.,00:07:10.590,00:07:12.412
"All right so these
guys are divergent.",00:07:12.412,00:07:13.995
"So they're associated
with divergent integrals.",00:07:20.300,00:07:23.430
"The functions
themselves are just",00:07:23.430,00:07:25.390
"tending towards-- well
these tend to infinity,",00:07:25.390,00:07:27.585
and these tend toward 0.,00:07:27.585,00:07:29.310
"So I'm not talking about
the functions themselves",00:07:29.310,00:07:33.830
but the integrals.,00:07:33.830,00:07:35.190
"Now I want to draw this
again here, not small enough.",00:07:35.190,00:07:40.040
I want to draw this again.,00:07:43.757,00:07:44.840
"And, so I'm just going
to draw a picture",00:07:48.484,00:07:50.150
of what it is that I have here.,00:07:50.150,00:07:51.760
"But I'm going to combine
these two pictures.",00:07:51.760,00:07:54.850
"So here's the picture
for example of y = 1/x.",00:07:54.850,00:08:01.330
All right.,00:08:04.714,00:08:06.700
That's y y = 1/x.,00:08:06.700,00:08:08.770
"And that picture
is very balanced.",00:08:08.770,00:08:10.470
It's symmetric on the two ends.,00:08:10.470,00:08:12.600
"If I cut it in half then what
I get here is two halves.",00:08:12.600,00:08:17.660
And this one has infinite area.,00:08:17.660,00:08:23.700
"That corresponds to the
integral from 1 to infinity,",00:08:23.700,00:08:27.730
dx / x being infinite.,00:08:27.730,00:08:30.530
"And the other piece, which --
this one we calculated last",00:08:30.530,00:08:34.810
"time, this is the one that
we just calculated over here",00:08:34.810,00:08:37.230
"at Example 2 -- has
the same property.",00:08:37.230,00:08:42.719
It's infinite.,00:08:42.719,00:08:45.720
"And that's the fact that the
integral from 0 to 1 of dx",00:08:45.720,00:08:48.102
/ x is infinite.,00:08:48.102,00:08:52.100
"Right, so both, we
lose on both ends.",00:08:52.100,00:08:56.570
"On the other hand if I
take something like --",00:08:56.570,00:09:02.390
"I'm drawing it the same way
but it's really not the same --",00:09:02.390,00:09:05.480
y = 1 over the square root of x.,00:09:05.480,00:09:08.490
y = 1 / x^(1/2).,00:09:08.490,00:09:11.010
"And if I cut that in half here
then the x^(1/2) is actually",00:09:11.010,00:09:17.980
bigger than this guy.,00:09:17.980,00:09:19.890
So this piece is infinite.,00:09:19.890,00:09:21.740
"And this part over
here actually is going",00:09:26.830,00:09:29.555
to give us an honest number.,00:09:29.555,00:09:31.310
In fact this one is finite.,00:09:31.310,00:09:34.810
"And we just checked
what the number is.",00:09:34.810,00:09:36.550
"It actually happens
to have area 2.",00:09:36.550,00:09:38.340
"And what's happening here
is if you would superimpose",00:09:46.250,00:09:49.210
"this graph on the
other graph what you",00:09:49.210,00:09:51.710
would see is that they cross.,00:09:51.710,00:09:54.580
And this one sits on top.,00:09:54.580,00:09:58.970
"So if I drew this one in
let's have another color here,",00:09:58.970,00:10:04.660
orange let's say.,00:10:04.660,00:10:05.840
"If this were orange if
I set it on top here",00:10:05.840,00:10:08.630
it would go this way.,00:10:08.630,00:10:11.130
"OK and underneath the
orange is still infinite.",00:10:11.130,00:10:14.790
So both of these are infinite.,00:10:14.790,00:10:16.070
"On here on the other hand
underneath the orange",00:10:16.070,00:10:18.028
"is infinite but underneath
where the green is is finite.",00:10:18.028,00:10:21.700
That's a smaller quantity.,00:10:21.700,00:10:23.770
Infinity is a lot bigger than 2.,00:10:23.770,00:10:25.290
2 is a lot less than infinity.,00:10:25.290,00:10:27.826
"All right so that's reflected
in these comparisons here.",00:10:27.826,00:10:30.835
"Now if you like if I want
to do these in green.",00:10:30.835,00:10:33.610
"This guy is good and
this guy is good.",00:10:33.610,00:10:39.900
"Well let me just repeat that
idea over here in this sort",00:10:39.900,00:10:42.960
"of reversed picture
with y = 1/x^2.",00:10:42.960,00:10:47.930
"If I chop that in half then
the good part is this end here.",00:10:47.930,00:10:53.640
This is finite.,00:10:53.640,00:10:54.440
"And the bad part is
this part of here",00:10:56.990,00:10:59.570
which is way more singular.,00:10:59.570,00:11:01.310
And it's infinite.,00:11:01.310,00:11:02.060
"All right so again what
I've just tried to do",00:11:07.070,00:11:10.080
"is to give you some
geometric sense and also",00:11:10.080,00:11:16.710
some visceral sense.,00:11:16.710,00:11:18.580
"This guy, its tail as it goes
out to infinity is much lower.",00:11:18.580,00:11:23.040
It's much smaller than 1/x.,00:11:23.040,00:11:25.470
"And these guys trapped an
infinite amount of area.",00:11:25.470,00:11:28.080
"This one traps only a
finite amount of area.",00:11:28.080,00:11:30.110
"All right so now I'm
just going to give one",00:11:36.676,00:11:38.860
"last example which combines
these two types of pictures.",00:11:38.860,00:11:43.090
"It's really practically
the same as what",00:11:43.090,00:11:45.420
"I've said before but I-- oh
have to erase this one too.",00:11:45.420,00:11:53.320
"So here's another example:
if you're in-- So let's",00:12:01.340,00:12:05.770
take the following example.,00:12:05.770,00:12:08.132
"This is somewhat
related to the first one",00:12:08.132,00:12:09.840
that I gave last time.,00:12:09.840,00:12:11.600
"If you take a function
y = 1/(x-3)^2.",00:12:11.600,00:12:16.090
"And you think
about its integral.",00:12:18.770,00:12:21.160
"So let's think about the
integral from 0 to infinity,",00:12:21.160,00:12:24.750
dx / (x-3)^2.,00:12:24.750,00:12:27.090
"And suppose you were
faced with this integral.",00:12:27.090,00:12:30.420
"In order to understand
what it's doing",00:12:30.420,00:12:32.630
"you have to pay attention to two
places where it can go wrong.",00:12:32.630,00:12:36.310
"We're going to split
into two pieces.",00:12:36.310,00:12:39.530
"I'm going say break it up
into this one here up to 5,",00:12:39.530,00:12:44.349
for the sake of argument.,00:12:44.349,00:12:45.390
And say from 5 to infinity.,00:12:48.090,00:12:49.715
All right.,00:12:53.672,00:12:54.960
So these are the two chunks.,00:12:54.960,00:12:56.260
"Now why did I break it
up into those two pieces?",00:12:56.260,00:12:58.810
"Because what's happening
with this function",00:12:58.810,00:13:00.670
"is that it's going
up like this at 3.",00:13:00.670,00:13:05.250
"And so if I look at
the two halves here.",00:13:05.250,00:13:08.210
"I'm going to draw
them again and I'm",00:13:08.210,00:13:09.710
"going to illustrate them
with the colors we've chosen,",00:13:09.710,00:13:12.560
which are I guess red and green.,00:13:12.560,00:13:15.350
"What you'll discover
is that this one",00:13:15.350,00:13:20.660
"here, which corresponds to
this piece here, is infinite.",00:13:20.660,00:13:30.540
"And it's infinite
because there's",00:13:30.540,00:13:32.320
a square in the denominator.,00:13:32.320,00:13:34.270
"And as x goes to 3 this
is very much like if we",00:13:34.270,00:13:39.190
shifted the 3 to 0.,00:13:39.190,00:13:40.670
Very much like this 1/x^2 here.,00:13:40.670,00:13:42.560
But not in this context.,00:13:42.560,00:13:44.247
"In the other context where
it's going to infinity.",00:13:44.247,00:13:46.330
"This is the same
as at the picture",00:13:49.460,00:13:52.360
"directly above with the
infinite part in red.",00:13:52.360,00:13:57.398
All right.,00:13:57.398,00:13:59.650
"And this part here,
this part is finite.",00:13:59.650,00:14:04.915
All right.,00:14:04.915,00:14:06.240
"So since we have an infinite
part plus a finite part",00:14:06.240,00:14:08.960
"the conclusion is that this
thing, well this guy converges.",00:14:08.960,00:14:15.070
And this one diverges.,00:14:15.070,00:14:18.850
"But the total
unfortunately diverges.",00:14:21.470,00:14:23.930
"Right, because it's
got one infinity in it.",00:14:23.930,00:14:25.760
So this thing diverges.,00:14:25.760,00:14:28.370
"And that's what
happened last time",00:14:31.964,00:14:33.380
when we got a crazy number.,00:14:33.380,00:14:34.870
"If you integrated this you
would get some negative number.",00:14:34.870,00:14:37.480
"If you wrote down the
formulas carelessly.",00:14:37.480,00:14:39.850
"And the reason is that
the calculation actually",00:14:39.850,00:14:42.250
is nonsense.,00:14:42.250,00:14:44.710
"So you've gotta be
aware, if you encounter",00:14:44.710,00:14:47.890
"a singularity in the
middle, not to ignore it.",00:14:47.890,00:14:51.600
Yeah.,00:14:51.600,00:14:52.100
Question.,00:14:52.100,00:14:52.620
AUDIENCE: [INAUDIBLE PHRASE],00:14:52.620,00:14:53.786
"PROFESSOR: Why do we say that
the whole thing diverges?",00:14:56.430,00:14:59.710
"The reason why we say that is
the area under the whole curve",00:14:59.710,00:15:02.490
is infinite.,00:15:02.490,00:15:03.690
"It's the sum of this
piece plus this piece.",00:15:03.690,00:15:06.130
And so the total is infinite.,00:15:06.130,00:15:08.218
AUDIENCE: [INAUDIBLE PHRASE],00:15:08.218,00:15:09.384
PROFESSOR: We're stuck.,00:15:17.032,00:15:17.990
This is an ill-defined integral.,00:15:17.990,00:15:19.323
"It's one where your red flashing
warning sign should be on.",00:15:19.323,00:15:22.092
"Because you're not
going to get the right",00:15:22.092,00:15:23.800
answer by computing it.,00:15:23.800,00:15:24.758
You'll never get an answer.,00:15:24.758,00:15:26.860
"Similarly you'll never
get an answer with this.",00:15:26.860,00:15:29.230
"And you will get an
answer with that.",00:15:29.230,00:15:32.700
OK?,00:15:32.700,00:15:33.200
Yeah another question.,00:15:37.220,00:15:38.944
AUDIENCE: [INAUDIBLE PHRASE],00:15:38.944,00:15:40.110
"PROFESSOR: So the
question is, if you",00:15:45.760,00:15:47.690
"have a little glance
at an integral,",00:15:47.690,00:15:50.010
"how are you going to decide
where you should be heading?",00:15:50.010,00:15:54.750
"So I'm going to
answer that orally.",00:15:54.750,00:15:58.280
"Although you know, but I'll
say one little hint here.",00:15:58.280,00:16:04.010
"So you always have to check
x going to infinity and x",00:16:04.010,00:16:08.070
"going to minus infinity,
if they're in there.",00:16:08.070,00:16:10.740
"And you also have to check any
singularity, like x going to 3",00:16:10.740,00:16:15.460
for sure in this case.,00:16:15.460,00:16:16.419
"You have to pay attention
to all the places",00:16:16.419,00:16:18.210
where the thing is infinite.,00:16:18.210,00:16:19.376
"And then you want to focus
in on each one separately.",00:16:19.376,00:16:22.330
"And decide what's going on
it at that particular place.",00:16:22.330,00:16:26.920
"When it's a negative power-- So
remember dx / x as x goes to 0",00:16:26.920,00:16:34.530
is bad.,00:16:34.530,00:16:36.980
And dx / x^2 is bad.,00:16:36.980,00:16:39.510
dx / x^3 is bad.,00:16:39.510,00:16:40.490
All of them are even worse.,00:16:40.490,00:16:42.600
"So anything of this form
is bad: n = 1, 2, 3.",00:16:42.600,00:16:49.650
These are the red box kinds.,00:16:49.650,00:16:51.980
All right.,00:16:51.980,00:16:55.030
"That means that any
of the integrals",00:16:55.030,00:16:56.940
"that we did in partial
fractions which",00:16:56.940,00:16:59.990
"had a root, which had
a factor of something",00:16:59.990,00:17:02.080
in the denominator.,00:17:02.080,00:17:03.160
"Those are all
divergent integrals",00:17:03.160,00:17:04.790
if you cross the singularly.,00:17:04.790,00:17:06.670
"Not a single one of them makes
sense across the singularity.",00:17:06.670,00:17:09.357
Right?,00:17:09.357,00:17:09.856
"If you have square
roots and things",00:17:12.692,00:17:14.150
"like that then you can
repair things like that.",00:17:14.150,00:17:16.108
"And there's some interesting
examples of that.",00:17:16.108,00:17:18.030
"Such as with the arcsine
function and so forth.",00:17:18.030,00:17:21.080
"Where you have an improper
integral which is really OK.",00:17:21.080,00:17:25.940
All right.,00:17:25.940,00:17:26.730
So that's the best I can do.,00:17:26.730,00:17:29.880
"It's obviously something
you get experience with.",00:17:29.880,00:17:32.260
All right.,00:17:32.260,00:17:34.110
"Now I'm going to move on
and this is more or less",00:17:34.110,00:17:39.350
our last topic.,00:17:39.350,00:17:42.150
"Yay, but not quite.",00:17:42.150,00:17:43.900
"Well, so I should say it's
our penultimate topic.",00:17:43.900,00:17:46.730
"Right because we have
one more lecture.",00:17:46.730,00:17:49.430
All right.,00:17:49.430,00:17:52.010
"So that our next
topic is series.",00:17:52.010,00:17:54.750
"Now we'll do it in a sort
of a concrete way today.",00:17:54.750,00:17:58.810
"And then we'll do what are
known as power series tomorrow.",00:17:58.810,00:18:02.775
So let me tell you about series.,00:18:05.400,00:18:06.760
"Remember we're
talking about infinity",00:18:20.490,00:18:22.604
and dealing with infinity.,00:18:22.604,00:18:23.687
"So we're not just talking
about any old series.",00:18:26.772,00:18:28.730
"We're talking about
infinite series.",00:18:28.730,00:18:30.230
"There is one infinite
series which is probably,",00:18:32.650,00:18:37.400
"which is without
question the most",00:18:37.400,00:18:39.000
important and useful series.,00:18:39.000,00:18:41.980
"And that's the
geometric series but I'm",00:18:41.980,00:18:44.690
"going to introduce it concretely
first in a particular case.",00:18:44.690,00:18:48.405
If I draw a picture of this sum.,00:18:51.990,00:18:54.260
"Which in principle
goes on forever.",00:18:54.260,00:18:56.480
"You can see that it goes
someplace fairly easily",00:18:56.480,00:18:59.670
"by marking out what's
happening on the number line.",00:18:59.670,00:19:02.730
"The first step takes
us to 1 from 0.",00:19:02.730,00:19:06.630
"And then if I add this
half, I get to 3/2.",00:19:06.630,00:19:11.790
"Right, so the first step was
1 and the second step was 1/2.",00:19:11.790,00:19:16.240
"Now if I add this quarter in,
which is the next piece then",00:19:16.240,00:19:20.940
I get some place here.,00:19:20.940,00:19:22.400
"But what I want to
observe is that I got,",00:19:22.400,00:19:28.440
"I can look at it from
the other point of view.",00:19:28.440,00:19:31.130
"I got, when I move this quarter
I got half way to 2 here.",00:19:31.130,00:19:36.240
"I'm putting 2 in green
because I want you to think",00:19:36.240,00:19:39.420
of it as being the good kind.,00:19:39.420,00:19:42.950
Right.,00:19:42.950,00:19:43.970
The kind that has a number.,00:19:43.970,00:19:45.420
And not one of the red kinds.,00:19:45.420,00:19:47.280
"We're getting there
and we're almost there.",00:19:47.280,00:19:49.920
"So the next stage we
get half way again.",00:19:49.920,00:19:52.620
That's the eighth and so forth.,00:19:52.620,00:19:54.605
And eventually we get to 2.,00:19:54.605,00:19:56.490
So this sum we write equals two.,00:19:56.490,00:20:00.476
"All right that's
kind of a paradox",00:20:00.476,00:20:02.590
because we never get to 2.,00:20:02.590,00:20:04.130
"This is the paradox
that Zeno fussed with.",00:20:04.130,00:20:08.080
"And his conclusion, you know,
with the rabbit and the hare.",00:20:08.080,00:20:12.807
"No, the rabbit and the tortoise.",00:20:12.807,00:20:14.140
"Sorry hare chasing-- anyway,
the rabbit chasing the tortoise.",00:20:14.140,00:20:18.890
"His conclusion--
you know, I don't",00:20:18.890,00:20:21.050
"know if you're aware of this,
but he understood this paradox.",00:20:21.050,00:20:23.770
"And he said you know it
doesn't look like it ever",00:20:23.770,00:20:25.811
"gets there because they're
infinitely many times",00:20:25.811,00:20:29.180
"between the time-- you know that
the tortoise is always behind,",00:20:29.180,00:20:32.330
"always behind, always
behind, always behind.",00:20:32.330,00:20:34.580
"So therefore it's
impossible that the tortoise",00:20:34.580,00:20:36.970
catches up right.,00:20:36.970,00:20:38.710
"So do you know what
his conclusion was?",00:20:38.710,00:20:41.600
Time does not exist.,00:20:41.600,00:20:45.280
"That was actually
literally his conclusion.",00:20:45.280,00:20:48.007
"Because he didn't
understand the possibility",00:20:48.007,00:20:49.840
of a continuum of time.,00:20:49.840,00:20:50.799
"Because there were infinitely
many things that happened",00:20:50.799,00:20:53.090
before the tortoise caught up.,00:20:53.090,00:20:56.610
So that was the reasoning.,00:20:56.610,00:20:57.790
"I mean it's a long time ago
but you know people didn't-- he",00:20:57.790,00:21:00.430
didn't believe in continuum.,00:21:00.430,00:21:02.430
All right.,00:21:02.430,00:21:03.480
So anyway that's a small point.,00:21:03.480,00:21:06.940
"Now the general case here
of a geometric series",00:21:06.940,00:21:19.410
"is where I put in a number
a instead of 1/2 here.",00:21:19.410,00:21:22.820
So what we had before.,00:21:22.820,00:21:23.870
So that's 1 + a + a^2...,00:21:23.870,00:21:26.890
"Isn't quite the most general
but anyway I'll write this down.",00:21:26.890,00:21:31.900
"And you're certainly going
to want to remember that",00:21:31.900,00:21:34.630
"the formula for this in
the limit is 1/(1-a).",00:21:34.630,00:21:39.510
