text,start,stop
"It's always good to
check your work here.",00:07:37.305,00:07:39.900
Let's plug in k equals 1.,00:07:39.900,00:07:42.880
And what do we get?,00:07:42.880,00:07:43.880
"We get 2b minus a, a minus b,
2b minus 2a, and 2a minus b.",00:07:43.880,00:07:51.080
"And if we can go all the
way back to our matrix",00:07:51.080,00:07:53.410
"at the very beginning,
all the way back here,",00:07:53.410,00:07:57.160
"that agrees perfectly
with what we started with.",00:07:57.160,00:08:00.550
So that's good.,00:08:00.550,00:08:02.250
"That means that we did
this decomposition right.",00:08:02.250,00:08:05.300
Good.,00:08:05.300,00:08:05.810
"So now, we've computed the
k-th power of this matrix.",00:08:05.810,00:08:09.160
Let's do a particular example.,00:08:09.160,00:08:13.750
So let's plug in a and b are -1.,00:08:13.750,00:08:18.380
So a equals b equals -1.,00:08:18.380,00:08:22.470
And k equals 100.,00:08:22.470,00:08:25.690
Then what do we get?,00:08:25.690,00:08:27.240
"Well, -1 to the 100th is just 1.",00:08:27.240,00:08:31.060
"So we're just plugging in 1
for b to the k and a to the k",00:08:31.060,00:08:34.830
everywhere.,00:08:34.830,00:08:35.950
"And we just get, in this
case, C to the 100th is just",00:08:35.950,00:08:42.049
"[1, 0; 0, 1].",00:08:42.049,00:08:45.420
It's just the identity matrix.,00:08:45.420,00:08:49.160
Great.,00:08:49.160,00:08:51.720
Great.,00:08:51.720,00:08:52.290
OK.,00:08:52.290,00:08:52.790
"Now to summarize, how do
we take powers of a matrix?",00:08:52.790,00:08:57.800
"Well, first we diagonalize.",00:08:57.800,00:08:59.940
"We write our matrix
as S lambda S inverse.",00:08:59.940,00:09:02.980
"And then, we just take powers
of the diagonal matrix.",00:09:02.980,00:09:06.358
