text,start,stop
Exactly what I wrote there.,00:07:56.960,00:07:58.450
"But I multiplied back
by delta x.",00:07:58.450,00:08:01.780
"Now, let me compare this with
the mean value theorem.",00:08:01.780,00:08:07.530
"The mean values theorem
also is an equation.",00:08:07.530,00:08:13.590
"The mean value theorem says
that this is equal to",00:08:13.590,00:08:16.420
F' (c) delta x.,00:08:16.420,00:08:21.560
"Now, I pulled a fast
one on you.",00:08:21.560,00:08:23.270
"I used capital F's here to
make the analogy clear.",00:08:23.270,00:08:26.560
"But the role of the letter
is important to make the",00:08:26.560,00:08:30.800
transition to this comparison.,00:08:30.800,00:08:32.200
"We're talking about the function
capital F here.",00:08:32.200,00:08:35.010
And its derivative.,00:08:35.010,00:08:36.620
"Now, this is true.",00:08:36.620,00:08:38.510
"So now I claim that this thing
is fairly specific.",00:08:38.510,00:08:42.510
"Whereas this, unfortunately,
is a little bit vague.",00:08:42.510,00:08:47.750
"And the reason why it's vague is
that c is just somewhere in",00:08:47.750,00:08:51.360
the interval.,00:08:51.360,00:08:52.790
"So some c - sorry, this is some
c, in between a and b.",00:08:52.790,00:09:01.010
"So really, since we don't know
where this thing is, we don't",00:09:01.010,00:09:04.930
"know which of the values it is,
we can't say what it is.",00:09:04.930,00:09:07.690
"All we can do is say well for
sure it's less than the",00:09:07.690,00:09:12.410
largest value.,00:09:12.410,00:09:13.280
"Say, (the maximum
of F' ) delta x.",00:09:13.280,00:09:18.090
"And the only thing we can say
for sure on the other end is",00:09:18.090,00:09:21.010
"that it's less than or equal to
- sorry, it's greater than",00:09:21.010,00:09:24.410
"or equal to, (the minimum
of F' ) delta x.",00:09:24.410,00:09:27.410
Over that same interval.,00:09:27.410,00:09:29.090
"This is over 0 less than
- sorry, a &lt; x &lt; b.",00:09:29.090,00:09:39.650
"So that means that the
fundamental theorem of",00:09:39.650,00:09:42.110
"calculus is a much more
specific thing.",00:09:42.110,00:09:45.950
"And indeed it gives the
same conclusion.",00:09:45.950,00:09:48.460
"It's much stronger than the
mean value theorem.",00:09:48.460,00:09:50.230
"It's way better than the
mean value theorem.",00:09:50.230,00:09:52.330
"In fact, as soon as we have
integrals, we can abandon the",00:09:52.330,00:09:56.410
mean value theorem.,00:09:56.410,00:09:57.280
We don't want it.,00:09:57.280,00:09:58.550
It's too simple-minded.,00:09:58.550,00:10:00.810
"And what we have is something
much more sophisticated, which",00:10:00.810,00:10:03.860
we can use.,00:10:03.860,00:10:04.940
Which is this.,00:10:04.940,00:10:05.760
"So it's obvious that if this is
the average, the average is",00:10:05.760,00:10:08.940
less than the maximum.,00:10:08.940,00:10:09.960
"So it's obvious that it works
just as well to draw this",00:10:09.960,00:10:15.190
conclusion.,00:10:15.190,00:10:15.950
"And similarly over here
with the minimum.",00:10:15.950,00:10:20.010
"OK, the average is always bigger
than the minimum and",00:10:20.010,00:10:22.910
smaller than the max.,00:10:22.910,00:10:25.430
"So this is the connection,
if you like.",00:10:25.430,00:10:28.680
"And I'm going to elaborate
just one step further by",00:10:28.680,00:10:32.660
"talking about the problem that
you had on the exam.",00:10:32.660,00:10:36.340
"So there was an Exam
2 problem.",00:10:36.340,00:10:39.640
"And I'll show you how it works
using the mean value theorem",00:10:39.640,00:10:43.590
"and how it works using
integrals.",00:10:43.590,00:10:45.610
"But I'm going to have to use
this notation capital F. So",00:10:45.610,00:10:48.880
"capital F', as opposed to the
little f, which was what was",00:10:48.880,00:10:52.450
"the notation that was
on your exam.",00:10:52.450,00:10:55.270
So we had this situation here.,00:10:55.270,00:10:57.620
"These were the givens
of the problem.",00:10:57.620,00:11:01.380
"And then the question was, the
mean value theorem says, or",00:11:01.380,00:11:11.870
"implies, if you like,
it doesn't say it,",00:11:11.870,00:11:14.160
but it implies it.,00:11:14.160,00:11:20.110
"Implies a &lt; capital F ( 4)
&lt; b, for which a and b?",00:11:20.110,00:11:38.690
"So let's take a look
at what it says.",00:11:38.690,00:11:43.330
"Well, the mean value theorem
says that F( 4) - F (0) = F' (",00:11:43.330,00:11:53.620
