text,start,stop
"and we talk about nature, there
are lots of choices in there.",00:06:40.996,00:06:44.409
"And that means there
are lots of choices",00:06:44.409,00:06:46.689
"to intervene, to screw around,
to make things work out",00:06:46.689,00:06:50.483
the way you want.,00:06:50.483,00:06:52.159
"But in any event, there we are.",00:06:52.159,00:06:54.120
"That's the basic idea, and it
all starts with chromosomes.",00:06:54.120,00:06:58.040
"So we could think of
implementing something",00:06:58.040,00:07:00.084
"that imitates that
with the ACTG stuff",00:07:00.084,00:07:03.590
"that you learned all
about in Seminar 1.",00:07:03.590,00:07:07.030
But we're computer scientists.,00:07:07.030,00:07:08.480
We don't like Base 4.,00:07:08.480,00:07:10.616
We like Base 2.,00:07:10.616,00:07:11.240
"So I'm going to just suggest
that our chromosomes are binary",00:07:11.240,00:07:14.714
"in this system that
we're going to build.",00:07:14.714,00:07:17.870
So that might be a chromosome.,00:07:21.230,00:07:23.590
"And it doesn't
have to be binary.",00:07:23.590,00:07:26.280
"It can be symbolic
for fall I care.",00:07:26.280,00:07:27.890
"But it's just some
string of things",00:07:27.890,00:07:30.613
"that determine how the
ultimate system behaves.",00:07:30.613,00:07:35.390
"So it all starts out, then,
with some of these chromosomes,",00:07:35.390,00:07:39.665
"some of these
simulated chromosomes,",00:07:39.665,00:07:46.840
"simulated,
simplified, and naive.",00:07:46.840,00:07:51.070
"And there's a population
of chromosomes.",00:07:51.070,00:07:55.570
"The population of
chromosomes-- it",00:07:55.570,00:07:57.145
"might be subject to a
little bit of mutation.",00:07:57.145,00:08:00.010
"That is to say, a zero becomes
a one, or a one becomes a zero.",00:08:00.010,00:08:05.379
That happens a lot.,00:08:05.379,00:08:06.170
"That mutation stuff
happens over here",00:08:06.170,00:08:07.711
"when things get twisted
up and recombined.",00:08:07.711,00:08:09.940
"There are copying
errors and stuff.",00:08:09.940,00:08:12.020
Cosmic rays hit it all the time.,00:08:12.020,00:08:13.600
"All sorts of reasons
why there might",00:08:13.600,00:08:15.511
be a single point of change.,00:08:15.511,00:08:18.090
"That produces the
mutation effect.",00:08:18.090,00:08:21.970
"So here, we have a population
that starts off over here.",00:08:21.970,00:08:32.360
"And some of those things
are subject to mutation.",00:08:32.360,00:08:34.929
"And you'll note, here's a
whole bunch of choice already.",00:08:37.976,00:08:41.429
"How many of these mutations
do you allow per chromosome,",00:08:41.429,00:08:45.610
for example?,00:08:45.610,00:08:48.330
"How many of the chromosomes
just slip through",00:08:48.330,00:08:50.402
without any mutation?,00:08:50.402,00:08:51.280
Those are choices you can make.,00:08:51.280,00:08:53.640
"Once you've made
those choices, then we",00:08:53.640,00:08:55.334
have the crossover phenomenon.,00:08:55.334,00:08:57.070
"Let's identify one of these
guys as the pink one and one",00:09:01.990,00:09:05.600
of these guys as the blue one.,00:09:05.600,00:09:08.820
"And so now we have the
pink one cruised along",00:09:08.820,00:09:12.380
as well as the blue one.,00:09:12.380,00:09:14.730
"The pink one and the blue
one cross and produce",00:09:14.730,00:09:17.130
"a new chromosome,
just like in nature.",00:09:17.130,00:09:20.820
"So we take the front part of
one, back part of the other,",00:09:20.820,00:09:23.720
and we fuse them together.,00:09:23.720,00:09:26.760
"And some may slip by without
any of that, like so.",00:09:26.760,00:09:32.470
"Well, these things are meant to
be combined in pairs, like so,",00:09:32.470,00:09:36.247
"but they may not have
any crossover in them.",00:09:36.247,00:09:38.942
"So you have another
set of choices.",00:09:38.942,00:09:40.400
"How many crossovers do you
allow per recombination?",00:09:40.400,00:09:44.790
You get another set of choices.,00:09:44.790,00:09:47.190
"So now we've got a population
of modified chromosomes",00:09:47.190,00:09:53.280
through mutation and crossover.,00:09:53.280,00:09:54.630
"So the next thing to do
is we have the genotype",00:09:54.630,00:09:58.359
to phenotype transition.,00:09:58.359,00:10:00.520
"That is to say the chromosome
determines the individual.",00:10:00.520,00:10:03.660
It may be a person.,00:10:03.660,00:10:05.250
It may be a cow.,00:10:05.250,00:10:06.030
It may be a computer program.,00:10:06.030,00:10:07.290
I don't care what.,00:10:07.290,00:10:08.830
"But that code down
there has to be",00:10:08.830,00:10:12.150
interpreted to be a something.,00:10:12.150,00:10:15.670
"So it is the
genotype, and it has",00:10:15.670,00:10:17.734
"to be interpreted to
be something which",00:10:17.734,00:10:20.104
"is the phenotype, the thing
that the stuff down there is",00:10:20.104,00:10:25.830
encoding for.,00:10:25.830,00:10:26.810
"So here, we have a
bunch of individuals.",00:10:26.810,00:10:29.955
"Now, each of those
individuals, because they",00:10:32.840,00:10:34.751
"have varying
chromosomal composition,",00:10:34.751,00:10:36.629
will have a different fitness.,00:10:36.629,00:10:39.480
"So these fitnesses
might be-- well,",00:10:42.380,00:10:45.152
"who knows how they
might be scored.",00:10:45.152,00:10:46.990
But we're computer scientists.,00:10:46.990,00:10:48.362
We might as well use numbers.,00:10:48.362,00:10:49.570
"So maybe this guy's
fitness is 88,",00:10:49.570,00:10:51.551
"and this guy's fitness
is 77, and so on.",00:10:51.551,00:10:57.359
So now that we've got fitness--,00:10:57.359,00:10:58.650
"by the way, notice
all the choices",00:11:01.290,00:11:02.837
"involved there-- choice
of how you interpret",00:11:02.837,00:11:04.845
