text,start,stop
because I have one loose end.,00:05:37.280,00:05:40.130
"One loose end that
I did not cover yet.",00:05:40.130,00:05:44.490
"There's one very important
formula that's left,",00:05:44.490,00:05:48.330
"and it's the derivative
of the powers.",00:05:48.330,00:05:51.920
"We actually didn't
do this - well we",00:05:51.920,00:05:54.070
did it for rational numbers r.,00:05:54.070,00:05:57.120
So this is the formula here.,00:05:57.120,00:06:00.070
"But now we're going to check
this for all real numbers, r.",00:06:00.070,00:06:06.200
"So including all the
irrational ones as well.",00:06:06.200,00:06:09.200
"This is also good
practice for using base e",00:06:09.200,00:06:13.690
"and using logarithmic
differentiation.",00:06:13.690,00:06:16.480
"So let me do this
by our two methods",00:06:16.480,00:06:20.810
"that we can use to handle
exponential type problems.",00:06:20.810,00:06:26.160
So method one was base e.,00:06:26.160,00:06:32.070
"So if I just rewrite
this base e again,",00:06:32.070,00:06:34.040
"that's just this
formula over here.",00:06:34.040,00:06:36.910
"x^r = (e^ln x)^r,
which is e^r ln x.",00:06:36.910,00:06:50.350
"Okay, so now I can
differentiate this.",00:06:50.350,00:06:55.320
"So I get that d/dx (x^r),
now I'm going to use prime",00:06:55.320,00:07:04.650
"notation, because I don't want
to keep on writing that d/dx",00:07:04.650,00:07:07.460
here; (e^(r ln x))'.,00:07:07.460,00:07:10.580
"And now, what I can do is
I can use the chain rule.",00:07:13.890,00:07:18.457
"The chain rule says
that it's the derivative",00:07:18.457,00:07:20.290
"of this times the
derivative of the function.",00:07:20.290,00:07:24.380
"So the derivative of the
exponential is just itself.",00:07:24.380,00:07:29.500
"And the derivative
of this guy here,",00:07:29.500,00:07:31.470
"well I'll write it out
once, is (r ln x)'.",00:07:31.470,00:07:35.400
So what's that equal to?,00:07:39.700,00:07:42.250
"Well, e^(r ln x) is is just x^r.",00:07:42.250,00:07:45.890
"And this derivative here is--
Well the derivative of r is 0.",00:07:45.890,00:07:53.870
This is a constant.,00:07:53.870,00:07:54.860
It just factors out.,00:07:54.860,00:07:56.680
"And ln x now has derivative--
What's the derivative of ln x?",00:07:56.680,00:08:02.070
"1/x, so this is going
to be times r/x.",00:08:02.070,00:08:06.570
"And now, we rewrite it in the
customary form, which is r,",00:08:06.570,00:08:10.180
"we put the r in front, x^(r-1).",00:08:10.180,00:08:13.040
