text,start,stop
"should be, oh-- well, actually,
your very first",00:04:50.880,00:04:52.990
"impulse is, is this separable?",00:04:52.990,00:04:54.500
"And you should try to play
around with the algebra a",00:04:54.500,00:04:56.180
"little bit to see if it's
separable, because that's",00:04:56.180,00:04:57.620
"always the most straightforward
way.",00:04:57.620,00:04:59.210
"If it's not separable, but you
can still put it in this form,",00:04:59.210,00:05:01.770
"you say, hey, is it
an exact equation?",00:05:01.770,00:05:04.460
And what's an exact equation?,00:05:04.460,00:05:06.340
"Well, look immediately.",00:05:06.340,00:05:07.270
"This pattern right here
looks an awful",00:05:07.270,00:05:11.600
lot like this pattern.,00:05:11.600,00:05:14.000
"What if M was the partial of
psi, with respect to x?",00:05:14.000,00:05:18.210
"What if psi, with respect
to x, is equal to M?",00:05:18.210,00:05:24.920
"What if this was psi,
with respect to x?",00:05:24.920,00:05:26.710
"And what if this was psi,
with respect to y?",00:05:26.710,00:05:29.570
"So psi, with respect to
y, is equal to N.",00:05:29.570,00:05:32.500
What if?,00:05:32.500,00:05:32.950
"I'm just saying, we don't
know for sure, right?",00:05:32.950,00:05:34.670
"If you just see this someplace
randomly, you won't know for",00:05:34.670,00:05:37.500
"sure that this is the partial
of, with respect to x of some",00:05:37.500,00:05:40.200
"function, and this is the
partial, with respect to y of",00:05:40.200,00:05:43.060
some function.,00:05:43.060,00:05:43.830
"But we're just saying,
what if?",00:05:43.830,00:05:45.810
"If this were true, then we
could rewrite this as the",00:05:45.810,00:05:49.650
"partial of psi, with respect to
x, plus the partial of psi,",00:05:49.650,00:05:52.870
"with respect to y, times
dy, dx, equal to 0.",00:05:52.870,00:05:58.680
"And this right here, the left
side right there, that's the",00:05:58.680,00:06:02.050
"same thing as this, right?",00:06:02.050,00:06:04.790
"This is just the derivative of
psi, with respect to x, using",00:06:04.790,00:06:09.040
"the partial derivative
chain rule.",00:06:09.040,00:06:10.940
So you could rewrite it.,00:06:10.940,00:06:12.710
"You could rewrite, this is just
the derivative of psi,",00:06:12.710,00:06:17.130
"with respect to x, inside
the function of x,",00:06:17.130,00:06:20.480
"y, is equal to 0.",00:06:20.480,00:06:23.410
"So if you see a differential
equation, and it has this",00:06:23.410,00:06:27.730
"form, and you say, boy, I can't
separate it, but maybe",00:06:27.730,00:06:31.070
it's an exact equation.,00:06:31.070,00:06:32.030
"And frankly, if that was what
was recently covered before",00:06:32.030,00:06:35.940
"the current exam, it probably
is an exact equation.",00:06:35.940,00:06:38.800
"But if you see this form,
you say, boy, maybe",00:06:38.800,00:06:40.940
it's an exact equation.,00:06:40.940,00:06:42.070
"If it is an exact equation-- and
I'll show you how to test",00:06:42.070,00:06:44.580
"it in a second using this
information-- then this can be",00:06:44.580,00:06:48.350
"written as the derivative of
some function, psi, where this",00:06:48.350,00:06:52.550
"is the partial of psi,
with respect to x.",00:06:52.550,00:06:54.840
"This is the partial of psi,
with respect to y.",00:06:54.840,00:06:57.720
"And then if you could write it
like this, and you take the",00:06:57.720,00:06:59.655
"derivative of both sides--
sorry, you take the",00:06:59.655,00:07:01.370
"antiderivative of both sides--
and you would get psi of x, y",00:07:01.370,00:07:06.890
is equal to c as a solution.,00:07:06.890,00:07:10.070
"So there are two things that we
should be caring you about.",00:07:10.070,00:07:12.770
"Then you might be saying, OK,
Sal, you've walked through",00:07:12.770,00:07:16.470
"psi's, and partials,
and all this.",00:07:16.470,00:07:19.550
"One, how do I know that it's
an exact equation?",00:07:19.550,00:07:22.020
"And then, if it is an exact
equation, which tells us that",00:07:22.020,00:07:24.590
"there is some psi, then how
do I solve for the psi?",00:07:24.590,00:07:28.290
"So the way to figure out is it
an exact equation, is to use",00:07:28.290,00:07:32.380
this information right here.,00:07:32.380,00:07:34.690
"We know that if psi and its
derivatives are continuous",00:07:34.690,00:07:38.150
"over some domain, that when
you take the partial, with",00:07:38.150,00:07:42.100
"respect to x and then y, that's
the same thing as doing",00:07:42.100,00:07:45.760
it in the other order.,00:07:45.760,00:07:46.980
"So we said, this is
the partial, with",00:07:46.980,00:07:48.930
"respect to x, right?",00:07:48.930,00:07:50.180
"And this is the partial,
with respect to y.",00:07:52.610,00:07:55.920
"So if this is an exact equation,
if this is the exact",00:07:55.920,00:07:59.880
"equation, if we were take the
partial of this, with respect",00:07:59.880,00:08:03.250
"to y, right?",00:08:03.250,00:08:05.330
"If we were to take the partial
of M, with respect to y-- so",00:08:05.330,00:08:11.600
"the partial of psi, with respect
to x, is equal to M.",00:08:11.600,00:08:15.560
"If we were to take the partial
of those, with respect to y--",00:08:15.560,00:08:18.490
"so we could just rewrite that as
that-- then that should be",00:08:18.490,00:08:22.450
"equal to the partial of N,
with respect to x, right?",00:08:22.450,00:08:28.090
"The partial of psi, with respect
to y, is equal to N.",00:08:28.090,00:08:31.976
"So if we take the partial, with
respect to x, of both of",00:08:31.976,00:08:34.760
"these, we know from this that
these should be equal, if psi",00:08:34.760,00:08:40.964
"and its partials are continuous
over that domain.",00:08:40.964,00:08:44.400
"So then this will
also be equal.",00:08:44.400,00:08:49.320
"So that is actually the
test to test if",00:08:49.320,00:08:51.990
this is an exact equation.,00:08:51.990,00:08:53.930
"So let me rewrite all of that
again and summarize it a",00:08:53.930,00:08:56.300
little bit.,00:08:56.300,00:08:56.690
