text,start,stop
"Because we know that g of
x is a solution, we know",00:05:38.460,00:05:40.950
that this is true.,00:05:40.950,00:05:42.130
"So this is going to
be equal to 0.",00:05:42.130,00:05:45.080
Because g is a solution.,00:05:45.080,00:05:47.440
"So if this is 0, c1 times 0
is going to be equal to 0.",00:05:47.440,00:05:53.060
"So this expression up here
is also equal to 0.",00:05:53.060,00:05:56.610
"Or another way to view it is
that if g is a solution to",00:05:56.610,00:05:59.870
"this second order linear
homogeneous differential",00:05:59.870,00:06:03.720
"equation, then some constant
times g is also a solution.",00:06:03.720,00:06:07.790
"So this is also a solution to
the differential equation.",00:06:07.790,00:06:12.770
"And then the next property I
want to show you-- and this is",00:06:12.770,00:06:14.840
"all going someplace,
don't worry.",00:06:14.840,00:06:17.110
"The next question I want to ask
you is, OK, we know that g",00:06:17.110,00:06:20.410
"of x is a solution to the
differential equation.",00:06:20.410,00:06:23.010
"What if I were to also
tell you that h",00:06:23.010,00:06:24.510
of x is also a solution?,00:06:24.510,00:06:28.090
"So my question to you is, is g
of x plus h of x a solution?",00:06:32.900,00:06:42.700
"If you add these two functions
that are both solutions, if",00:06:45.200,00:06:49.330
"you add them together, is that
still a solution of our",00:06:49.330,00:06:52.400
"original differential
equation?",00:06:52.400,00:06:53.970
"Well, let's substitute this
whole thing into our original",00:06:53.970,00:06:56.150
"differential equation, right?",00:06:56.150,00:06:58.090
"So we'll have A times
the second",00:06:58.090,00:07:00.620
derivative of this thing.,00:07:00.620,00:07:03.430
"Well, that's straightforward
enough.",00:07:03.430,00:07:05.590
"That's just g prime prime, plus
h prime prime, plus B",00:07:05.590,00:07:11.580
"times-- the first derivative of
this thing-- g prime plus h",00:07:11.580,00:07:16.500
"prime, plus C times-- this
function-- g plus h.",00:07:16.500,00:07:25.370
And now what can we do?,00:07:25.370,00:07:26.200
"Let's distribute all
of these constants.",00:07:26.200,00:07:27.880
"We get A times g prime prime,
plus A times h prime prime,",00:07:27.880,00:07:34.440
"plus B times the first
derivative of g, plus B times",00:07:34.440,00:07:38.320
"the first derivative of
h, plus C times g,",00:07:38.320,00:07:42.270
plus C times h.,00:07:42.270,00:07:44.510
And now we can rearrange them.,00:07:44.510,00:07:46.350
"And we get A-- let's take this
one; let's take all the g",00:07:46.350,00:07:49.580
"terms-- A times the second
derivative of g, plus B times",00:07:49.580,00:07:54.140
"the first derivative, plus C
times g-- that's these three",00:07:54.140,00:07:59.930
"terms-- plus A times the second
derivative of h, plus B",00:07:59.930,00:08:07.090
"times the first derivative,
plus C times h.",00:08:07.090,00:08:12.040
"And now we know that both g
and h are solutions of the",00:08:12.040,00:08:14.890
"original differential
equation.",00:08:14.890,00:08:16.130
"So by definition, if g is a
solution of the original",00:08:16.130,00:08:21.390
"differential equation, and this
was the left-hand side of",00:08:21.390,00:08:23.350
"that differential equation, this
is going to be equal to",00:08:23.350,00:08:25.850
"0, and so is this going
to be equal to 0.",00:08:25.850,00:08:32.520
"So we've shown that this whole
expression is equal to 0.",00:08:32.520,00:08:35.429
"So if g is a solution of the
differential equation-- of",00:08:35.429,00:08:38.789
"this second order linear
homogeneous differential",00:08:38.789,00:08:41.480
"equation-- and h is also a
solution, then if you were to",00:08:41.480,00:08:45.110
"add them together, the sum of
them is also a solution.",00:08:45.110,00:08:49.720
"So in general, if we show that
g is a solution and h is a",00:08:49.720,00:08:53.070
"solution, you can add them.",00:08:53.070,00:08:54.820
"And we showed before that
any constant times",00:08:54.820,00:08:57.490
them is also a solution.,00:08:57.490,00:08:59.020
"So you could also say that some
constant times g of x",00:08:59.020,00:09:04.590
"plus some constant times h
of x is also a solution.",00:09:04.590,00:09:10.270
"And maybe the constant
in one of the",00:09:10.270,00:09:12.150
cases is 0 or something.,00:09:12.150,00:09:13.560
I don't know.,00:09:13.560,00:09:14.290
"But anyway, these are useful
properties to maybe",00:09:14.290,00:09:19.350
"internalize for second order
homogeneous linear",00:09:19.350,00:09:23.290
differential equations.,00:09:23.290,00:09:24.560
"And in the next video, we're
actually going to apply these",00:09:24.560,00:09:26.600
"properties to figure out the
solutions for these.",00:09:26.600,00:09:29.660
"And you'll see that they're
actually straightforward.",00:09:29.660,00:09:32.190
"I would say a lot easier than
what we did in the previous",00:09:32.190,00:09:35.690
"first order homogeneous
difference equations, or the",00:09:35.690,00:09:38.070
exact equations.,00:09:38.070,00:09:39.020
"This is much, much easier.",00:09:39.020,00:09:40.310
"I'll see you in the
next video.",00:09:40.310,00:09:42.550
