text,start,stop
"So that is equal to minus
1 over s squared.",00:05:14.230,00:05:23.720
"And I think I made a mistake,
because I shouldn't be having",00:05:23.720,00:05:27.100
a negative number here.,00:05:27.100,00:05:28.270
So let's backtrack.,00:05:28.270,00:05:32.260
"Maybe this isn't a
negative number?",00:05:32.260,00:05:33.910
"Let's see, infinity, right?",00:05:33.910,00:05:36.310
This whole thing is 0.,00:05:36.310,00:05:39.660
"When when you put 0 here,
this becomes a minus 1.",00:05:39.660,00:05:44.800
Yeah.,00:05:44.800,00:05:47.460
"So either this is a plus
or this is a plus.",00:05:47.460,00:05:49.750
"Let's see where I
made my mistake.",00:05:49.750,00:05:52.480
"e to the minus st-- oh, I
see where my mistake is.",00:05:52.480,00:05:58.130
Right up here.,00:05:58.130,00:05:59.650
"Where I factored out a minus
e to the minus st, right?",00:05:59.650,00:06:04.650
Fair enough.,00:06:04.650,00:06:05.270
"So that makes this 1
over s, sine of at.",00:06:05.270,00:06:07.920
"But if I factor out a minus e to
the minus st, this becomes",00:06:07.920,00:06:10.840
"a plus, right?",00:06:10.840,00:06:13.680
"It was a minus here, but I'm
factoring out of a minus e to",00:06:13.680,00:06:16.005
the minus st.,00:06:16.005,00:06:16.980
So that's a plus.,00:06:16.980,00:06:18.420
This is a plus.,00:06:18.420,00:06:20.160
"Boy, I'm glad that was not
too difficult to find.",00:06:20.160,00:06:22.470
So then this becomes a plus.,00:06:22.470,00:06:24.170
And then this becomes a plus.,00:06:24.170,00:06:25.550
Thank God.,00:06:25.550,00:06:26.165
"It would have been sad if I
wasted two videos and ended up",00:06:26.165,00:06:29.420
"with a careless, negative
number.",00:06:29.420,00:06:31.030
Anyway.,00:06:31.030,00:06:31.470
"So now we have s squared plus
a squared, over s squared,",00:06:31.470,00:06:39.660
times y is equal to this.,00:06:39.660,00:06:41.880
"Multiply both sides times
s squared over-- s",00:06:41.880,00:06:44.480
squared plus a squared.,00:06:44.480,00:06:45.010
"Divide both sides by this, and
we get y is equal to 1 over s",00:06:45.010,00:06:49.420
"squared-- And actually, let me
make sure that that is right.",00:06:49.420,00:06:56.570
It's 1 over s squared.,00:06:56.570,00:06:59.870
"y is equal to 1 over s squared,
times s squared, over",00:06:59.870,00:07:07.980
s squared plus a squared.,00:07:07.980,00:07:10.760
And then these cancel out.,00:07:10.760,00:07:12.570
"And let me make sure
that I haven't made",00:07:12.570,00:07:14.090
another careless mistake.,00:07:14.090,00:07:16.202
Because I have a,00:07:16.202,00:07:16.750
feeling I have. Yep.,00:07:16.750,00:07:22.970
There.,00:07:22.970,00:07:23.360
I see the careless mistake.,00:07:23.360,00:07:25.150
And it was all in this term.,00:07:25.150,00:07:28.090
"And I hope you don't mind my
careless mistakes, but I want",00:07:28.090,00:07:30.010
"you to see that I'm doing these
things in real time and",00:07:30.010,00:07:33.720
"I am human, in case you haven't
realized already.",00:07:33.720,00:07:37.470
"Anyway, so I made the same
careless mistake.",00:07:37.470,00:07:40.600
"So I factor out an e to the
minus st here, so it's plus.",00:07:40.600,00:07:45.410
But it was a over s squared.,00:07:45.410,00:07:47.310
So this is an a.,00:07:47.310,00:07:49.290
That's an a.,00:07:49.290,00:07:50.720
And so this is an a.,00:07:50.720,00:07:53.640
And so this is an a.,00:07:53.640,00:07:56.370
And so this is an a.,00:07:56.370,00:07:58.470
Right?,00:07:58.470,00:07:58.740
This was an a.,00:07:58.740,00:08:01.640
"And this is the correct
answer.",00:08:01.640,00:08:03.730
"a over s squared
plus a squared.",00:08:03.730,00:08:07.120
"So I hope those careless
mistakes didn't",00:08:07.120,00:08:09.360
throw you off too much.,00:08:09.360,00:08:11.910
"These things happen when you do
integration by parts twice",00:08:11.910,00:08:14.490
with a bunch of variables.,00:08:14.490,00:08:15.840
"But anyway, now we are ready
to add a significant entry",00:08:15.840,00:08:19.430
"into our table of Laplace
transforms. And that is that",00:08:19.430,00:08:23.600
"the Laplace transform-- I had
an extra curl, there.",00:08:23.600,00:08:26.860
That was unecessary.,00:08:26.860,00:08:27.520
Let me do it again.,00:08:27.520,00:08:28.740
"The Laplace transform of sine
of at is equal to a over s",00:08:28.740,00:08:40.230
"squared, plus a squared.",00:08:40.230,00:08:43.159
"And that's a significant
entry.",00:08:43.159,00:08:45.210
"And maybe a good exercise for
you, just to see how fun it is",00:08:45.210,00:08:48.100
"to do these integration by parts
problems twice, is to",00:08:48.100,00:08:51.070
"figure out the Laplace transform
of cosine of at.",00:08:51.070,00:08:55.390
And I'll give you a hint.,00:08:55.390,00:08:56.240
"It's s over s squared over
s squared plus a squared.",00:08:56.240,00:09:00.410
"And it's nice that there's
that symmetry there.",00:09:00.410,00:09:02.620
"Anyway, I'm almost
at my time limit.",00:09:02.620,00:09:05.330
"And I'm very tired working
on this video.",00:09:05.330,00:09:08.850
"So I'll leave it there and I'll
see you in the next one.",00:09:08.850,00:09:12.360
