text,start,stop
"So you have a plus 3 times--
get rid of this",00:04:09.960,00:04:13.880
guy's column and row.,00:04:13.880,00:04:15.370
"And you have 1, 1, 0.",00:04:15.370,00:04:16.750
"1, 1, 0.",00:04:16.750,00:04:18.190
That's that right there.,00:04:18.190,00:04:19.360
"3, 2, 2.",00:04:19.360,00:04:20.970
"3, 2, 2.",00:04:20.970,00:04:22.850
"And you have 4, 0, 3.",00:04:22.850,00:04:24.940
"4, 0, 3.",00:04:24.940,00:04:27.020
"And then you would have a
minus a 0 times its sub",00:04:27.020,00:04:29.630
matrix plus a 0.,00:04:29.630,00:04:30.900
"But we can ignore those
because 0 times",00:04:30.900,00:04:32.560
anything is a 0.,00:04:32.560,00:04:33.910
"So already we've simplified our
determinant a good bit.",00:04:33.910,00:04:38.230
"So let's see if we can
evaluate this and",00:04:38.230,00:04:39.950
get the same number.,00:04:39.950,00:04:41.170
"Because only then will it be
reasonably satisfying.",00:04:41.170,00:04:43.810
"So what's the determinant
of this guy?",00:04:43.810,00:04:45.410
"Well we can do the exact
same principle.",00:04:45.410,00:04:47.360
"We can go down any row or
column that seems to be",00:04:47.360,00:04:49.810
especially simple.,00:04:49.810,00:04:51.240
So let's go down that row.,00:04:51.240,00:04:54.370
"Because that row seems
especially simple.",00:04:54.370,00:04:56.230
"So this is going
to be minus 2.",00:04:56.230,00:04:58.470
"That's this minus 2 right
here times the",00:04:58.470,00:05:01.010
determinant of this guy.,00:05:01.010,00:05:02.330
"So the determinant of this guy,
we just have to go and",00:05:02.330,00:05:05.220
"say OK we have a plus,
we have a minus, and",00:05:05.220,00:05:08.120
then we have a plus.,00:05:08.120,00:05:08.720
"It's going to be minus 0 times
its sub determinant, I guess",00:05:08.720,00:05:13.192
we would call it.,00:05:13.192,00:05:13.740
"Get rid of that row or that
column and that row.",00:05:13.740,00:05:17.240
"So it'd be minus 0 times
anything, that's just going to",00:05:17.240,00:05:18.910
be 0 plus 2.,00:05:18.910,00:05:20.850
"So plus 2 times the
determinant.",00:05:20.850,00:05:24.560
"Get rid of its row
and its columns.",00:05:24.560,00:05:26.610
"2, 4, 1, 2.",00:05:26.610,00:05:28.140
"2, 4, 1, 3.",00:05:28.140,00:05:32.280
"And then you have a minus
0 times this thing.",00:05:32.280,00:05:34.830
"But who cares what that is
because you have a 0 times.",00:05:34.830,00:05:37.500
"So that just simplified
to that which is nice.",00:05:37.500,00:05:40.630
Let me write it like that.,00:05:40.630,00:05:43.000
"And then you have plus 3 times
this thing right here.",00:05:43.000,00:05:49.940
"We don't want to do
the first row.",00:05:49.940,00:05:50.950
We have no non 0 terms here.,00:05:50.950,00:05:52.520
"Let's at least do this
row right here for a",00:05:52.520,00:05:55.910
little bit of variety.,00:05:55.910,00:05:58.130
"None of the columns actually
seem that interesting.",00:05:58.130,00:06:00.300
"They all have, at most, one 0.",00:06:00.300,00:06:03.010
"So if we do that one right here,
this is a plus, minus,",00:06:03.010,00:06:06.730
"plus, minus, plus.",00:06:06.730,00:06:09.270
"So we'll have a plus
0 times 3, 4, 2, 0.",00:06:09.270,00:06:12.300
We can ignore that.,00:06:12.300,00:06:13.420
Minus 2 times the determinant.,00:06:13.420,00:06:15.900
"Get rid of this column,
that row.",00:06:15.900,00:06:19.410
I have to be very careful.,00:06:19.410,00:06:20.420
"I put this minus there, but
there wasn't a minus 1 there.",00:06:20.420,00:06:23.880
"Let me write it like-- I want to
make sure I don't make any",00:06:23.880,00:06:29.240
careless errors right here.,00:06:29.240,00:06:30.490
This is a plus 1.,00:06:30.490,00:06:31.970
"I just drew a minus 1 there
to show you how",00:06:31.970,00:06:34.070
things switch signs.,00:06:34.070,00:06:35.530
"So this is going to
be a 3 times.",00:06:35.530,00:06:40.070
"So we're going to go down--
This is this 3 right here.",00:06:40.070,00:06:43.060
"I lost my bearings with
that minus there.",00:06:43.060,00:06:45.090
"We're trying to find the
determinant of this.",00:06:45.090,00:06:46.950
So it's 0 times this matrix.,00:06:46.950,00:06:49.340
We can ignore that.,00:06:49.340,00:06:50.650
Minus 2 times its sub matrix.,00:06:50.650,00:06:53.320
Which is that and that.,00:06:53.320,00:06:55.330
"So it's 1, 1, 4, 0.",00:06:55.330,00:06:59.320
"And then you have a plus
3 times its sub matrix.",00:06:59.320,00:07:02.240
"1, 3, 1, 2.",00:07:02.240,00:07:03.630
"1, 3, 1, 2.",00:07:03.630,00:07:06.070
Just like that.,00:07:06.070,00:07:08.020
"Let's see if we can
simplify this.",00:07:08.020,00:07:10.130
