text,start,stop
"Well, it equals 1/s times the
Laplace transform of it's",00:06:17.440,00:06:25.140
derivative.,00:06:25.140,00:06:25.820
So what's it's derivative?,00:06:25.820,00:06:28.340
"Times the Laplace transform of
2t plus this evaluated at 0.",00:06:28.340,00:06:36.550
"Well, that's just 0.",00:06:36.550,00:06:38.350
"So this is equal to-- well
we can just take",00:06:38.350,00:06:40.660
this constant out.,00:06:40.660,00:06:41.550
"This is equal to 2/s times the
Laplace transform of t.",00:06:41.550,00:06:50.440
"Well, what does that equal?",00:06:50.440,00:06:53.380
We just solved it.,00:06:53.380,00:06:54.300
1/s squared.,00:06:54.300,00:06:54.800
So it's 2/s times 1/s squared.,00:06:54.800,00:06:56.950
"So it's equal to 2/s
to the third.",00:06:56.950,00:07:00.340
Fascinating.,00:07:05.790,00:07:07.040
"Well, let me just
do t the third.",00:07:09.860,00:07:11.940
"And I think then you'll
see the pattern.",00:07:11.940,00:07:15.300
The pattern will emerge.,00:07:15.300,00:07:17.000
The Laplace transform.,00:07:17.000,00:07:20.000
"And this is actually
kind of fun.",00:07:20.000,00:07:22.120
I recommend you do it.,00:07:22.120,00:07:23.340
It's somehow satisfying.,00:07:23.340,00:07:25.430
"It's much more satisfying than
integration by parts.",00:07:25.430,00:07:28.190
"So the Laplace transform of t to
the third is 1/s times the",00:07:28.190,00:07:32.090
Laplace transform of it's,00:07:32.090,00:07:33.560
"derivative, which is 3t squared.",00:07:33.560,00:07:37.450
"Which is-- take the constant
out because",00:07:37.450,00:07:39.900
it's a linear operator.,00:07:39.900,00:07:40.830
"3/s times the Laplace transform
of t squared.",00:07:40.830,00:07:48.270
So it equals what?,00:07:48.270,00:07:49.200
"What's the Laplace transform
of t squared?",00:07:49.200,00:07:50.680
It's 2/s to the third.,00:07:50.680,00:07:52.380
"So this equals 3 times 2 over
what? s to the fourth.",00:07:52.380,00:07:58.470
"And you can put a t/n here and
use an inductive argument to",00:07:58.470,00:08:02.510
figure out a general formula.,00:08:02.510,00:08:04.060
"And that general formula
is-- I think you",00:08:04.060,00:08:06.130
see the pattern here.,00:08:06.130,00:08:07.490
"Whatever my exponent is, the
Laplace transform has an s in",00:08:07.490,00:08:11.750
"the denominator with one
larger exponent.",00:08:11.750,00:08:14.420
"And then the numerator is the
factorial of my exponent.",00:08:14.420,00:08:18.280
"So in general, and this is one
more entry in our Laplace",00:08:18.280,00:08:21.760
transform table.,00:08:21.760,00:08:24.380
"The Laplace transform of t to
the nth power is equal to n",00:08:24.380,00:08:35.059
"factorial over s to
the n plus 1.",00:08:35.059,00:08:42.674
That's a parenthesis.,00:08:47.450,00:08:48.360
"I guess I didn't have to write
those parenthesis.",00:08:48.360,00:08:49.520
That just confuses it.,00:08:49.520,00:08:50.800
"But anyway, when you see this in
a Laplace transform table,",00:08:50.800,00:08:55.270
it seems intimidating.,00:08:55.270,00:08:56.250
"Oh boy, I have n's and I have n
factorials and all of that.",00:08:56.250,00:08:59.150
"But it's just saying with this
pattern we showed, t to the",00:08:59.150,00:09:02.440
"third increase it by 1, so
s the fourth, put another",00:09:02.440,00:09:06.300
"denominator and take three
factorial on the numerator,",00:09:06.300,00:09:08.640
"which is 6, right?",00:09:08.640,00:09:10.200
And that's all it is.,00:09:10.200,00:09:11.440
"So using the derivative property
of Laplace transform,",00:09:11.440,00:09:16.130
"we figured out the Laplace
transform of cosine of a t and",00:09:16.130,00:09:22.240
"the Laplace transform of really
any polynomial, right?",00:09:22.240,00:09:26.610
"Because it's a linear
operator.",00:09:26.610,00:09:27.410
"So now we know t to the
nth power, t to",00:09:27.410,00:09:29.960
the whatever power.,00:09:29.960,00:09:30.860
"And we can multiply
it by a constant.",00:09:30.860,00:09:32.690
"So we know the basic
trig functions.",00:09:32.690,00:09:34.170
"We know the exponential
function.",00:09:34.170,00:09:35.610
"And we know how to take the
Laplace transform of",00:09:35.610,00:09:41.740
polynomials.,00:09:41.740,00:09:42.680
See you in the next video.,00:09:42.680,00:09:43.930
