text,start,stop
"So this is equal to the limit
as A approaches infinity.",00:05:09.710,00:05:17.490
OK.,00:05:17.490,00:05:17.750
"If we substitute A in here
first, we get minus 1/s.",00:05:17.750,00:05:24.550
"Remember we're, dealing
with t.",00:05:24.550,00:05:26.960
"We took the integral
with respect to t.",00:05:26.960,00:05:30.220
"e to the minus sA, right?",00:05:30.220,00:05:36.630
"That's what happens when
I put A in here.",00:05:36.630,00:05:38.650
"Now what happens when I put
t equals 0 in here?",00:05:41.350,00:05:44.970
"So when t equals 0, it becomes
e to the minus s times 0.",00:05:44.970,00:05:47.830
This whole thing becomes 1.,00:05:47.830,00:05:49.320
"And I'm just left
with minus 1/s.",00:05:49.320,00:05:51.190
Fair enough.,00:05:57.800,00:05:58.450
"And then let me scroll
down a little bit.",00:05:58.450,00:06:01.000
"I wrote a little bit bigger
than I wanted",00:06:01.000,00:06:02.490
"to, but that's OK.",00:06:02.490,00:06:03.770
"So this is going to be the limit
as A approaches infinity",00:06:03.770,00:06:10.160
"of minus 1/s e to the
minus sA minus 1/s.",00:06:10.160,00:06:20.640
So plus 1/s.,00:06:20.640,00:06:24.780
"So what's the limit as A
approaches infinity?",00:06:24.780,00:06:26.170
"Well what's this term
going to do?",00:06:26.170,00:06:28.150
"As A approaches infinity, if
we assume that s is greater",00:06:28.150,00:06:34.350
"than 0-- and we'll make that
assumption for now.",00:06:34.350,00:06:37.810
"Actually, let me write
that down explicitly.",00:06:37.810,00:06:39.000
"Let's assume that s
is greater than 0.",00:06:39.000,00:06:41.950
"So if we assume that s is
greater than 0, then as A",00:06:41.950,00:06:45.320
"approaches infinity, what's
going to happen?",00:06:45.320,00:06:47.870
"Well this term is going to go to
0, right? e to the minus--",00:06:47.870,00:06:53.210
"a googol is a very,
very small number.",00:06:53.210,00:06:55.640
"And an e to the minus googol
is an even smaller number.",00:06:55.640,00:07:00.520
"So then this e to the minus
infinity approaches 0, so this",00:07:00.520,00:07:04.530
term approaches 0.,00:07:04.530,00:07:05.920
"This term isn't affected because
it has no A in it, so",00:07:05.920,00:07:08.850
we're just left with 1/s.,00:07:08.850,00:07:12.420
So there you go.,00:07:12.420,00:07:13.400
"This is a significant to
moment in your life.",00:07:13.400,00:07:16.120
"You have just been exposed to
your first Laplace Transform.",00:07:16.120,00:07:21.190
"I'll show you in a few videos,
there are whole tables of",00:07:21.190,00:07:23.350
"Laplace Transforms, and
eventually we'll",00:07:23.350,00:07:25.300
prove all of them.,00:07:25.300,00:07:27.570
"But for now, we'll just
work through some of",00:07:27.570,00:07:29.440
the more basic ones.,00:07:29.440,00:07:30.230
"But this can be our
first entry in our",00:07:30.230,00:07:32.180
Laplace Transform table.,00:07:32.180,00:07:34.680
"The Laplace Transform of
f of t is equal to",00:07:34.680,00:07:39.870
1 is equal to 1/s.,00:07:39.870,00:07:44.030
"Notice we went from a function
of t-- although obviously this",00:07:44.030,00:07:46.430
"one wasn't really dependent
on t-- to a function of s.",00:07:46.430,00:07:50.460
"I have about 3 minutes left,
but I don't think that's",00:07:50.460,00:07:53.520
"enough time to do another
Laplace Transform.",00:07:53.520,00:07:56.010
"So I will save that for
the next video.",00:07:56.010,00:07:59.040
See you soon.,00:07:59.040,00:08:00.660
